team_id,team_name,season_id,season_name,season_year,matches_played,overall_win_pct,overall_avg_goals_per_match,overall_avg_scored,overall_avg_conceded,overall_btts_pct,overall_clean_sheet_pct,overall_avg_xg,overall_avg_xga,home_matches_played,home_win_pct,home_avg_goals_per_match,home_avg_scored,home_avg_conceded,home_btts_pct,home_clean_sheet_pct,home_avg_xg,home_avg_xga,away_matches_played,away_win_pct,away_avg_goals_per_match,away_avg_scored,away_avg_conceded,away_btts_pct,away_clean_sheet_pct,away_avg_xg,away_avg_xga
3110,Górnik Zabrze,37062,Ekstraklasa 21/22,21/22,32,40.6,1.69,1.69,1.56,71.9,18.8,0.00,0.00,16,43.8,2.69,1.56,1.13,56.3,31.3,0.00,0.00,16,37.5,3.81,1.81,2.00,87.5,6.3,0.00,0.00
3108,Śląsk Wrocław,37062,Ekstraklasa 21/22,21/22,33,21.2,1.21,1.21,1.52,66.7,15.2,0.00,0.00,16,18.8,2.44,1.00,1.44,56.3,25.0,0.00,0.00,17,23.5,3.00,1.41,1.59,76.5,5.9,0.00,0.00
3117,Pogoń Szczecin,37062,Ekstraklasa 21/22,21/22,33,51.5,1.85,1.85,0.94,63.6,27.3,0.00,0.00,16,62.5,3.63,2.44,1.19,81.3,12.5,0.00,0.00,17,41.2,2.00,1.29,0.71,47.1,41.2,0.00,0.00
7691,Jagiellonia Białystok,37062,Ekstraklasa 21/22,21/22,33,27.3,1.15,1.15,1.48,63.6,21.2,0.00,0.00,16,31.3,2.56,1.38,1.19,68.8,25.0,0.00,0.00,17,23.5,2.71,0.94,1.76,58.8,17.6,0.00,0.00
38732,Stal Mielec,37062,Ekstraklasa 21/22,21/22,32,28.1,1.19,1.19,1.53,62.5,18.8,0.00,0.00,16,43.8,2.50,1.31,1.19,56.3,25.0,0.00,0.00,16,12.5,2.94,1.06,1.88,68.8,12.5,0.00,0.00
7295,Radomiak Radom,37062,Ekstraklasa 21/22,21/22,33,33.3,1.27,1.27,1.21,57.6,24.2,0.00,0.00,17,41.2,2.82,1.53,1.29,70.6,17.6,0.00,0.00,16,25.0,2.13,1.00,1.13,43.8,31.3,0.00,0.00
36851,Bruk-Bet Termalica Nieciecza,37062,Ekstraklasa 21/22,21/22,33,21.2,1.06,1.06,1.67,57.6,15.2,0.00,0.00,16,31.3,2.69,1.13,1.56,56.3,18.8,0.00,0.00,17,11.8,2.76,1.00,1.76,58.8,11.8,0.00,0.00
3125,Górnik Łęczna,37062,Ekstraklasa 21/22,21/22,32,18.8,0.84,0.84,1.75,53.1,18.8,0.00,0.00,16,25.0,2.50,0.88,1.63,50.0,18.8,0.00,0.00,16,12.5,2.69,0.81,1.88,56.3,18.8,0.00,0.00
3113,Zagłębie Lubin,37062,Ekstraklasa 21/22,21/22,32,31.3,1.25,1.25,1.72,53.1,25.0,0.00,0.00,16,37.5,3.06,1.38,1.69,62.5,18.8,0.00,0.00,16,25.0,2.88,1.13,1.75,43.8,31.3,0.00,0.00
3106,Legia Warszawa,37062,Ekstraklasa 21/22,21/22,33,36.4,1.36,1.36,1.45,51.5,21.2,0.00,0.00,16,56.3,3.06,1.75,1.31,43.8,25.0,0.00,0.00,17,17.6,2.59,1.00,1.59,58.8,17.6,0.00,0.00
3111,Wisła Kraków,37062,Ekstraklasa 21/22,21/22,33,18.2,1.03,1.03,1.64,51.5,21.2,0.00,0.00,16,25.0,2.44,1.13,1.31,37.5,31.3,0.00,0.00,17,11.8,2.88,0.94,1.94,64.7,11.8,0.00,0.00
3122,Wisła Płock,37062,Ekstraklasa 21/22,21/22,33,45.5,1.45,1.45,1.52,51.5,27.3,0.00,0.00,17,64.7,2.41,1.59,0.82,35.3,47.1,0.00,0.00,16,25.0,3.56,1.31,2.25,68.8,6.3,0.00,0.00
35268,Raków Częstochowa,37062,Ekstraklasa 21/22,21/22,33,57.6,1.73,1.73,0.85,48.5,42.4,0.00,0.00,17,58.8,2.82,2.06,0.76,52.9,47.1,0.00,0.00,16,56.3,2.31,1.38,0.94,43.8,37.5,0.00,0.00
7918,Piast Gliwice,37062,Ekstraklasa 21/22,21/22,32,43.8,1.28,1.28,1.06,46.9,31.3,0.00,0.00,16,43.8,2.50,1.31,1.19,56.3,25.0,0.00,0.00,16,43.8,2.19,1.25,0.94,37.5,37.5,0.00,0.00
3121,Lech Poznań,37062,Ekstraklasa 21/22,21/22,32,65.6,2.00,2.00,0.72,46.9,43.8,0.00,0.00,16,81.3,2.94,2.50,0.44,37.5,56.3,0.00,0.00,16,50.0,2.50,1.50,1.00,56.3,31.3,0.00,0.00
7913,KS Lechia Gdańsk,37062,Ekstraklasa 21/22,21/22,33,48.5,1.55,1.55,1.15,45.5,36.4,0.00,0.00,17,70.6,2.41,1.76,0.65,47.1,52.9,0.00,0.00,16,25.0,3.00,1.31,1.69,43.8,18.8,0.00,0.00
4901,Cracovia,37062,Ekstraklasa 21/22,21/22,33,36.4,1.18,1.18,1.24,45.5,30.3,0.00,0.00,17,41.2,2.53,1.41,1.12,47.1,41.2,0.00,0.00,16,31.3,2.31,0.94,1.38,43.8,18.8,0.00,0.00
7922,Warta Poznań,37062,Ekstraklasa 21/22,21/22,33,33.3,1.00,1.00,1.09,36.4,30.3,0.00,0.00,17,23.5,2.24,0.94,1.29,58.8,17.6,0.00,0.00,16,43.8,1.94,1.06,0.88,12.5,43.8,0.00,0.00
3113,Zagłębie Lubin,29222,Ekstraklasa 20/21,20/21,30,36.7,1.27,1.27,1.33,56.7,23.3,0.00,0.00,15,46.7,2.87,1.60,1.27,66.7,20.0,0.00,0.00,15,26.7,2.33,0.93,1.40,46.7,26.7,0.00,0.00
38732,Stal Mielec,29222,Ekstraklasa 20/21,20/21,30,20.0,1.03,1.03,1.57,56.7,16.7,0.00,0.00,15,26.7,2.13,0.80,1.33,33.3,26.7,0.00,0.00,15,13.3,3.07,1.27,1.80,80.0,6.7,0.00,0.00
3121,Lech Poznań,29222,Ekstraklasa 20/21,20/21,30,30.0,1.30,1.30,1.27,56.7,30.0,0.00,0.00,15,26.7,2.40,1.27,1.13,40.0,46.7,0.00,0.00,15,33.3,2.73,1.33,1.40,73.3,13.3,0.00,0.00
3111,Wisła Kraków,29222,Ekstraklasa 20/21,20/21,30,26.7,1.30,1.30,1.40,56.7,30.0,0.00,0.00,15,26.7,2.87,1.27,1.60,60.0,26.7,0.00,0.00,15,26.7,2.53,1.33,1.20,53.3,33.3,0.00,0.00
7691,Jagiellonia Białystok,29222,Ekstraklasa 20/21,20/21,30,33.3,1.30,1.30,1.60,56.7,13.3,0.00,0.00,15,40.0,2.80,1.53,1.27,60.0,13.3,0.00,0.00,15,26.7,3.00,1.07,1.93,53.3,13.3,0.00,0.00
7919,Podbeskidzie Bielsko-Biała,29222,Ekstraklasa 20/21,20/21,30,20.0,0.97,0.97,2.00,53.3,13.3,0.00,0.00,15,40.0,2.67,1.13,1.53,53.3,26.7,0.00,0.00,15,0.0,3.27,0.80,2.47,53.3,0.0,0.00,0.00
3108,Śląsk Wrocław,29222,Ekstraklasa 20/21,20/21,30,36.7,1.20,1.20,1.07,50.0,30.0,0.00,0.00,15,46.7,2.27,1.40,0.87,53.3,40.0,0.00,0.00,15,26.7,2.27,1.00,1.27,46.7,20.0,0.00,0.00
4901,Cracovia,29222,Ekstraklasa 20/21,20/21,30,26.7,0.93,0.93,1.07,50.0,30.0,0.00,0.00,15,40.0,2.40,1.20,1.20,60.0,20.0,0.00,0.00,15,13.3,1.60,0.67,0.93,40.0,40.0,0.00,0.00
3106,Legia Warszawa,29222,Ekstraklasa 20/21,20/21,30,63.3,1.60,1.60,0.80,46.7,50.0,0.00,0.00,15,60.0,3.20,1.93,1.27,66.7,33.3,0.00,0.00,15,66.7,1.60,1.27,0.33,26.7,66.7,0.00,0.00
35268,Raków Częstochowa,29222,Ekstraklasa 20/21,20/21,30,56.7,1.53,1.53,0.83,46.7,40.0,0.00,0.00,15,60.0,1.87,1.27,0.60,33.3,53.3,0.00,0.00,15,53.3,2.87,1.80,1.07,60.0,26.7,0.00,0.00
3110,Górnik Zabrze,29222,Ekstraklasa 20/21,20/21,30,33.3,1.03,1.03,1.10,43.3,30.0,0.00,0.00,15,40.0,2.80,1.47,1.33,66.7,20.0,0.00,0.00,15,26.7,1.47,0.60,0.87,20.0,40.0,0.00,0.00
3122,Wisła Płock,29222,Ekstraklasa 20/21,20/21,30,26.7,1.23,1.23,1.47,43.3,30.0,0.00,0.00,15,26.7,2.47,1.20,1.27,46.7,26.7,0.00,0.00,15,26.7,2.93,1.27,1.67,40.0,33.3,0.00,0.00
7913,KS Lechia Gdańsk,29222,Ekstraklasa 20/21,20/21,30,40.0,1.33,1.33,1.23,43.3,23.3,0.00,0.00,15,40.0,2.73,1.53,1.20,46.7,20.0,0.00,0.00,15,40.0,2.40,1.13,1.27,40.0,26.7,0.00,0.00
7922,Warta Poznań,29222,Ekstraklasa 20/21,20/21,30,43.3,1.10,1.10,1.07,40.0,36.7,0.00,0.00,15,40.0,1.93,0.93,1.00,26.7,46.7,0.00,0.00,15,46.7,2.40,1.27,1.13,53.3,26.7,0.00,0.00
7918,Piast Gliwice,29222,Ekstraklasa 20/21,20/21,30,36.7,1.30,1.30,1.07,36.7,40.0,0.00,0.00,15,40.0,2.20,1.20,1.00,33.3,40.0,0.00,0.00,15,33.3,2.53,1.40,1.13,40.0,40.0,0.00,0.00
3117,Pogoń Szczecin,29222,Ekstraklasa 20/21,20/21,30,50.0,1.20,1.20,0.77,36.7,56.7,0.00,0.00,15,53.3,1.67,1.13,0.53,26.7,66.7,0.00,0.00,15,46.7,2.27,1.27,1.00,46.7,46.7,0.00,0.00
3108,Śląsk Wrocław,23666,Ekstraklasa 19/20,19/20,37,37.8,1.38,1.38,1.24,62.2,18.9,0.00,0.00,19,47.4,3.42,1.95,1.47,89.5,5.3,0.00,0.00,18,27.8,1.78,0.78,1.00,33.3,33.3,0.00,0.00
35268,Raków Częstochowa,23666,Ekstraklasa 19/20,19/20,37,43.2,1.38,1.38,1.51,59.5,24.3,0.00,0.00,19,57.9,2.74,1.58,1.16,68.4,26.3,0.00,0.00,18,27.8,3.06,1.17,1.89,50.0,22.2,0.00,0.00
3121,Lech Poznań,23666,Ekstraklasa 19/20,19/20,37,48.6,1.89,1.89,0.95,59.5,37.8,0.00,0.00,19,57.9,2.84,2.11,0.74,42.1,52.6,0.00,0.00,18,38.9,2.83,1.67,1.17,77.8,22.2,0.00,0.00
3122,Wisła Płock,23666,Ekstraklasa 19/20,19/20,37,37.8,1.22,1.22,1.46,59.5,21.6,0.00,0.00,19,47.4,2.63,1.42,1.21,63.2,26.3,0.00,0.00,18,27.8,2.72,1.00,1.72,55.6,16.7,0.00,0.00
3113,Zagłębie Lubin,23666,Ekstraklasa 19/20,19/20,37,40.5,1.65,1.65,1.43,56.8,18.9,0.00,0.00,19,47.4,3.16,1.89,1.26,57.9,21.1,0.00,0.00,18,33.3,3.00,1.39,1.61,55.6,16.7,0.00,0.00
3110,Górnik Zabrze,23666,Ekstraklasa 19/20,19/20,37,37.8,1.38,1.38,1.27,56.8,27.0,0.00,0.00,19,57.9,2.95,1.89,1.05,52.6,36.8,0.00,0.00,18,16.7,2.33,0.83,1.50,61.1,16.7,0.00,0.00
7913,KS Lechia Gdańsk,23666,Ekstraklasa 19/20,19/20,37,40.5,1.30,1.30,1.35,56.8,24.3,0.00,0.00,18,38.9,2.33,1.11,1.22,44.4,33.3,0.00,0.00,19,42.1,2.95,1.47,1.47,68.4,15.8,0.00,0.00
3106,Legia Warszawa,23666,Ekstraklasa 19/20,19/20,37,56.8,1.89,1.89,0.95,54.1,37.8,0.00,0.00,19,68.4,3.37,2.53,0.84,63.2,36.8,0.00,0.00,18,44.4,2.28,1.22,1.06,44.4,38.9,0.00,0.00
5064,MZKS Arka Gdynia,23666,Ekstraklasa 19/20,19/20,37,27.0,1.05,1.05,1.54,54.1,21.6,0.00,0.00,18,33.3,2.39,1.17,1.22,61.1,22.2,0.00,0.00,19,21.1,2.79,0.95,1.84,47.4,21.1,0.00,0.00
3123,ŁKS Łódź,23666,Ekstraklasa 19/20,19/20,37,16.2,0.89,0.89,1.84,51.4,13.5,0.00,0.00,18,27.8,2.78,1.17,1.61,50.0,27.8,0.00,0.00,19,5.3,2.68,0.63,2.05,52.6,0.0,0.00,0.00
4901,Cracovia,23666,Ekstraklasa 19/20,19/20,37,43.2,1.32,1.32,1.08,51.4,29.7,0.00,0.00,18,55.6,2.33,1.44,0.89,50.0,38.9,0.00,0.00,19,31.6,2.47,1.21,1.26,52.6,21.1,0.00,0.00
7691,Jagiellonia Białystok,23666,Ekstraklasa 19/20,19/20,37,37.8,1.30,1.30,1.38,48.6,29.7,0.00,0.00,18,44.4,2.39,1.39,1.00,44.4,38.9,0.00,0.00,19,31.6,2.95,1.21,1.74,52.6,21.1,0.00,0.00
3117,Pogoń Szczecin,23666,Ekstraklasa 19/20,19/20,37,37.8,1.00,1.00,1.05,45.9,37.8,0.00,0.00,18,38.9,1.94,1.00,0.94,44.4,38.9,0.00,0.00,19,36.8,2.16,1.00,1.16,47.4,36.8,0.00,0.00
3111,Wisła Kraków,23666,Ekstraklasa 19/20,19/20,37,35.1,1.19,1.19,1.51,43.2,29.7,0.00,0.00,18,44.4,2.39,1.39,1.00,38.9,33.3,0.00,0.00,19,26.3,3.00,1.00,2.00,47.4,26.3,0.00,0.00
5065,MKS Korona Kielce,23666,Ekstraklasa 19/20,19/20,37,24.3,0.78,0.78,1.30,37.8,29.7,0.00,0.00,18,33.3,1.72,0.78,0.94,27.8,38.9,0.00,0.00,19,15.8,2.42,0.79,1.63,47.4,21.1,0.00,0.00
7918,Piast Gliwice,23666,Ekstraklasa 19/20,19/20,37,48.6,1.11,1.11,0.86,35.1,40.5,0.00,0.00,19,63.2,1.95,1.32,0.63,31.6,57.9,0.00,0.00,18,33.3,2.00,0.89,1.11,38.9,22.2,0.00,0.00
7693,Zagłębie Sosnowiec,17361,Ekstraklasa 18/19,18/19,37,18.9,1.32,1.32,2.16,67.6,10.8,0.00,0.00,18,33.3,4.22,1.89,2.33,83.3,5.6,0.00,0.00,19,5.3,2.79,0.79,2.00,52.6,15.8,0.00,0.00
3122,Wisła Płock,17361,Ekstraklasa 18/19,18/19,37,27.0,1.35,1.35,1.57,64.9,16.2,0.00,0.00,18,27.8,2.44,1.06,1.39,55.6,22.2,0.00,0.00,19,26.3,3.37,1.63,1.74,73.7,10.5,0.00,0.00
3111,Wisła Kraków,17361,Ekstraklasa 18/19,18/19,37,37.8,1.81,1.81,1.70,62.2,18.9,0.00,0.00,19,42.1,3.47,2.00,1.47,63.2,26.3,0.00,0.00,18,33.3,3.56,1.61,1.94,61.1,11.1,0.00,0.00
3117,Pogoń Szczecin,17361,Ekstraklasa 18/19,18/19,37,37.8,1.54,1.54,1.46,59.5,27.0,0.00,0.00,18,44.4,2.89,1.67,1.22,55.6,33.3,0.00,0.00,19,31.6,3.11,1.42,1.68,63.2,21.1,0.00,0.00
5064,MZKS Arka Gdynia,17361,Ekstraklasa 18/19,18/19,37,27.0,1.32,1.32,1.38,56.8,24.3,0.00,0.00,18,33.3,2.94,1.50,1.44,61.1,22.2,0.00,0.00,19,21.1,2.47,1.16,1.32,52.6,26.3,0.00,0.00
5065,MKS Korona Kielce,17361,Ekstraklasa 18/19,18/19,37,32.4,1.14,1.14,1.46,56.8,21.6,0.00,0.00,19,31.6,2.42,1.11,1.32,47.4,31.6,0.00,0.00,18,33.3,2.78,1.17,1.61,66.7,11.1,0.00,0.00
3113,Zagłębie Lubin,17361,Ekstraklasa 18/19,18/19,37,40.5,1.54,1.54,1.30,54.1,24.3,0.00,0.00,18,38.9,2.83,1.56,1.28,55.6,22.2,0.00,0.00,19,42.1,2.84,1.53,1.32,52.6,26.3,0.00,0.00
7691,Jagiellonia Białystok,17361,Ekstraklasa 18/19,18/19,37,43.2,1.49,1.49,1.41,54.1,24.3,0.00,0.00,18,50.0,3.33,1.67,1.67,66.7,16.7,0.00,0.00,19,36.8,2.47,1.32,1.16,42.1,31.6,0.00,0.00
3110,Górnik Zabrze,17361,Ekstraklasa 18/19,18/19,37,32.4,1.30,1.30,1.43,51.4,24.3,0.00,0.00,19,26.3,2.53,1.21,1.32,57.9,21.1,0.00,0.00,18,38.9,2.94,1.39,1.56,44.4,27.8,0.00,0.00
7918,Piast Gliwice,17361,Ekstraklasa 18/19,18/19,37,56.8,1.54,1.54,0.89,48.6,43.2,0.00,0.00,19,78.9,2.37,1.84,0.53,42.1,57.9,0.00,0.00,18,33.3,2.50,1.22,1.28,55.6,27.8,0.00,0.00
35330,Miedź Legnica,17361,Ekstraklasa 18/19,18/19,37,27.0,1.08,1.08,1.76,48.6,21.6,0.00,0.00,19,36.8,3.00,1.16,1.84,47.4,21.1,0.00,0.00,18,16.7,2.67,1.00,1.67,50.0,22.2,0.00,0.00
4901,Cracovia,17361,Ekstraklasa 18/19,18/19,37,45.9,1.22,1.22,1.16,48.6,32.4,0.00,0.00,19,57.9,2.00,1.21,0.79,36.8,42.1,0.00,0.00,18,33.3,2.78,1.22,1.56,61.1,22.2,0.00,0.00
3106,Legia Warszawa,17361,Ekstraklasa 18/19,18/19,37,54.1,1.49,1.49,1.03,45.9,37.8,0.00,0.00,19,52.6,2.63,1.63,1.00,42.1,47.4,0.00,0.00,18,55.6,2.39,1.33,1.06,50.0,27.8,0.00,0.00
7913,KS Lechia Gdańsk,17361,Ekstraklasa 18/19,18/19,37,51.4,1.46,1.46,1.03,43.2,48.6,0.00,0.00,19,63.2,2.58,1.74,0.84,47.4,47.4,0.00,0.00,18,38.9,2.39,1.17,1.22,38.9,50.0,0.00,0.00
3121,Lech Poznań,17361,Ekstraklasa 18/19,18/19,37,40.5,1.32,1.32,1.30,43.2,27.0,0.00,0.00,18,61.1,2.72,1.56,1.17,50.0,33.3,0.00,0.00,19,21.1,2.53,1.11,1.42,36.8,21.1,0.00,0.00
3108,Śląsk Wrocław,17361,Ekstraklasa 18/19,18/19,37,32.4,1.32,1.32,1.22,37.8,27.0,0.00,0.00,18,38.9,2.17,1.22,0.94,33.3,33.3,0.00,0.00,19,26.3,2.89,1.42,1.47,42.1,21.1,0.00,0.00
3110,Górnik Zabrze,13350,Ekstraklasa 17/18,17/18,36,41.7,1.81,1.81,1.50,69.4,16.7,0.00,0.00,18,44.4,3.22,1.94,1.28,61.1,27.8,0.00,0.00,18,38.9,3.39,1.67,1.72,77.8,5.6,0.00,0.00
3108,Śląsk Wrocław,13350,Ekstraklasa 17/18,17/18,37,35.1,1.35,1.35,1.46,67.6,21.6,0.00,0.00,19,57.9,2.42,1.58,0.84,57.9,36.8,0.00,0.00,18,11.1,3.22,1.11,2.11,77.8,5.6,0.00,0.00
4901,Cracovia,13350,Ekstraklasa 17/18,17/18,37,35.1,1.38,1.38,1.41,59.5,21.6,0.00,0.00,19,36.8,3.47,1.74,1.74,84.2,10.5,0.00,0.00,18,33.3,2.06,1.00,1.06,33.3,33.3,0.00,0.00
7913,KS Lechia Gdańsk,13350,Ekstraklasa 17/18,17/18,37,24.3,1.24,1.24,1.57,59.5,21.6,0.00,0.00,18,22.2,3.22,1.44,1.78,61.1,16.7,0.00,0.00,19,26.3,2.42,1.05,1.37,57.9,26.3,0.00,0.00
36851,Bruk-Bet Termalica Nieciecza,13350,Ekstraklasa 17/18,17/18,37,24.3,1.05,1.05,1.78,59.5,13.5,0.00,0.00,18,38.9,2.83,1.33,1.50,72.2,16.7,0.00,0.00,19,10.5,2.84,0.79,2.05,47.4,10.5,0.00,0.00
3122,Wisła Płock,13350,Ekstraklasa 17/18,17/18,37,45.9,1.43,1.43,1.22,51.4,29.7,0.00,0.00,19,52.6,2.53,1.58,0.95,42.1,36.8,0.00,0.00,18,38.9,2.78,1.28,1.50,61.1,22.2,0.00,0.00
7691,Jagiellonia Białystok,13350,Ekstraklasa 17/18,17/18,37,54.1,1.49,1.49,1.11,51.4,37.8,0.00,0.00,19,52.6,2.53,1.53,1.00,57.9,31.6,0.00,0.00,18,55.6,2.67,1.44,1.22,44.4,44.4,0.00,0.00
7918,Piast Gliwice,13350,Ekstraklasa 17/18,17/18,36,22.2,1.11,1.11,1.25,50.0,30.6,0.00,0.00,17,23.5,1.76,0.88,0.88,35.3,41.2,0.00,0.00,19,21.1,2.89,1.32,1.58,63.2,21.1,0.00,0.00
36766,Sandecja Nowy Sącz,13350,Ekstraklasa 17/18,17/18,37,16.2,0.92,0.92,1.46,48.6,16.2,0.00,0.00,18,22.2,2.17,1.00,1.17,50.0,22.2,0.00,0.00,19,10.5,2.58,0.84,1.74,47.4,10.5,0.00,0.00
